{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.5, 'missp-mse': 0.4884496166170703, 'acc-mse': 0.00988491241195574, 'approx-error': 0.4785647042051146}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.5, 'missp-mse': 0.5238033194718593, 'acc-mse': 0.009884912411955655, 'approx-error': 0.5139184070599037}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.75, 'missp-mse': 4.98758160422228, 'acc-mse': 0.05387539385620841, 'approx-error': 4.933706210366071}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.75, 'missp-mse': 1.2150608116265158, 'acc-mse': 0.11942071210570884, 'approx-error': 1.0956400995208069}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.75, 'missp-mse': 1.4545325496836412, 'acc-mse': 0.344487782830263, 'approx-error': 1.1100447668533782}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.75, 'missp-mse': 1.9732867348276342, 'acc-mse': 1.0615284795833964, 'approx-error': 0.9117582552442378}
{'optimization': 'ERM', 'nodes': 26, 'SNR': 0.75, 'missp-mse': 7.0887189121647065, 'acc-mse': 5.448485015161059, 'approx-error': 1.6402338970036476}
{'optimization': 'ERM', 'nodes': 15, 'SNR': 0.75, 'missp-mse': 10.08157357202388, 'acc-mse': 8.968920120150035, 'approx-error': 1.112653451873845}
{'optimization': 'ERM', 'nodes': 9, 'SNR': 0.75, 'missp-mse': 12.152515979665244, 'acc-mse': 11.020664999884282, 'approx-error': 1.1318509797809622}
{'optimization': 'ERM', 'nodes': 6, 'SNR': 0.75, 'missp-mse': 22.106842796233835, 'acc-mse': 21.435488589100252, 'approx-error': 0.6713542071335823}
{'optimization': 'ERM', 'nodes': 3, 'SNR': 0.75, 'missp-mse': 23.33408179791152, 'acc-mse': 22.9340525495707, 'approx-error': 0.4000292483408181}
{'optimization': 'ERM', 'nodes': 2, 'SNR': 0.75, 'missp-mse': 24.11856520535214, 'acc-mse': 23.952767297804865, 'approx-error': 0.16579790754727597}
{'optimization': 'ERM', 'nodes': 205, 'SNR': 0.75, 'missp-mse': 13.401702993024786, 'acc-mse': 0.03327106086979739, 'approx-error': 13.368431932154989}
{'optimization': 'ERM', 'nodes': 277, 'SNR': 0.75, 'missp-mse': 1.8506957324524715, 'acc-mse': 0.023661345693274667, 'approx-error': 1.827034386759197}
{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.75, 'missp-mse': 0.933571677479252, 'acc-mse': 0.01399309933584949, 'approx-error': 0.9195785781434025}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.75, 'missp-mse': 0.9543193327620018, 'acc-mse': 0.011766741047848368, 'approx-error': 0.9425525917141534}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.75, 'missp-mse': 0.9161376973925205, 'acc-mse': 0.00895716762586692, 'approx-error': 0.9071805297666535}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.75, 'missp-mse': 0.8242393143625129, 'acc-mse': 0.009945481461834637, 'approx-error': 0.8142938329006782}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.75, 'missp-mse': 0.7556009299163832, 'acc-mse': 0.010237232558758056, 'approx-error': 0.7453636973576251}
